Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-10-02 13:58:40,"Arms",48m,"Upright Row (Barbell)",1,20.0,14,0,0,"",,
2021-10-02 13:58:40,"Arms",48m,"Upright Row (Barbell)",2,20.0,12,0,0,,,
2021-10-02 13:58:40,"Arms",48m,"Upright Row (Barbell)",3,20.0,12,0,0,,,
2021-10-02 13:58:40,"Arms",48m,"Triceps Extension",1,24.5,8,0,0,"",,
2021-10-02 13:58:40,"Arms",48m,"Triceps Extension",2,21.0,9,0,0,,,
2021-10-02 13:58:40,"Arms",48m,"Triceps Extension",3,21.0,9,0,0,,,
2021-10-02 13:58:40,"Arms",48m,"Bicep Curl (Cable)",1,21.0,12,0,0,"",,
2021-10-02 13:58:40,"Arms",48m,"Bicep Curl (Cable)",2,21.0,12,0,0,,,
2021-10-02 13:58:40,"Arms",48m,"L Sit",1,0,0,0,40,"",,
2021-10-02 13:58:40,"Arms",48m,"L Sit",2,0,0,0,35,,,
2021-10-02 13:58:40,"Arms",48m,"L Sit",3,0,0,0,35,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Lat Pulldown (Cable)",1,45.0,5,0,0,"","",
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Lat Pulldown (Cable)",2,70.0,9,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Lat Pulldown (Cable)",3,70.0,9,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Lat Pulldown (Cable)",4,70.0,9,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Seated Row (Machine)",1,45.0,11,0,0,"",,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Seated Row (Machine)",2,45.0,11,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Seated Row (Machine)",3,45.0,11,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Bicep Curl (Cable)",1,21.25,12,0,0,"",,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Bicep Curl (Cable)",2,21.25,12,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Bicep Curl (Cable)",3,21.25,12,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",1,28.75,10,0,0,"",,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",2,28.75,10,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",3,28.75,10,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Reverse Fly (Machine)",1,40.0,12,0,0,"",,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Reverse Fly (Machine)",2,40.0,12,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Reverse Fly (Machine)",3,40.0,12,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Hip Abductor (Machine)",1,63.0,12,0,0,"",,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Hip Abductor (Machine)",2,63.0,10,0,0,,,
2021-10-04 13:23:41,"Midday Workout",1h 3m,"Hip Abductor (Machine)",3,63.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Row (Cable)",1,40.0,8,0,0,"","",
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Row (Cable)",2,45.0,11,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Row (Cable)",3,45.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Row (Cable)",4,45.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Hip Abductor (Machine)",1,65.0,8,0,0,"",,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Hip Abductor (Machine)",2,65.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Hip Abductor (Machine)",3,65.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Reverse Fly (Machine)",1,45.0,10,0,0,"",,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Reverse Fly (Machine)",2,45.0,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Reverse Fly (Machine)",3,45.0,8,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Chest Fly",1,25.0,8,0,0,"",,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Chest Fly",2,40.0,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Chest Fly",3,40.0,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Chest Fly",4,40.0,6,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Overhead Press (Dumbbell)",1,14.0,8,0,0,"",,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Overhead Press (Dumbbell)",2,22.5,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Overhead Press (Dumbbell)",3,22.5,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Seated Overhead Press (Dumbbell)",4,22.5,10,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",1,25.0,11,0,0,"",,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",2,20.0,8,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",3,20.0,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",4,20.0,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",5,20.0,12,0,0,,,
2021-10-07 12:40:07,"Midday Workout",1h 28m,"Bicep Curl (Cable)",6,20.0,12,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",1,20.0,15,0,0,"","",
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",2,60.0,8,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",3,70.0,6,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",4,70.0,6,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",5,70.0,6,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Bench Press (Barbell)",6,70.0,6,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Seated Row (Cable)",1,40.0,8,0,0,"",,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Seated Row (Cable)",2,60.0,12,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Seated Row (Cable)",3,65.0,10,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Seated Row (Cable)",4,60.0,10,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Incline Bench Press (Dumbbell)",1,20.0,5,0,0,"",,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Incline Bench Press (Dumbbell)",2,22.0,9,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Incline Bench Press (Dumbbell)",3,22.0,8,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Incline Bench Press (Dumbbell)",4,20.0,9,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Lat Pulldown (Cable)",1,45.0,5,0,0,"",,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Lat Pulldown (Cable)",2,60.0,9,0,0,,,
2021-10-09 13:00:05,"Midday Workout",1h 57m,"Lat Pulldown (Cable)",3,60.0,9,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Seated Row (Cable)",1,40.0,8,0,0,"","",
2021-10-11 14:07:01,"Afternoon Workout",48m,"Seated Row (Cable)",2,57.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Seated Row (Cable)",3,57.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Seated Row (Cable)",4,57.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Lat Pulldown (Cable)",1,45.0,5,0,0,"",,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Lat Pulldown (Cable)",2,60.0,9,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Pallof Press",1,10.0,10,0,0,"",,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Pallof Press",2,10.0,10,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Bicep Curl (Cable)",1,21.5,15,0,0,"",,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Bicep Curl (Cable)",2,21.5,12,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Bicep Curl (Cable)",3,21.5,12,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Triceps Extension",1,21.0,12,0,0,"",,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Triceps Extension",2,21.0,12,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Triceps Extension",3,21.0,9,0,0,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Stir The Pot",1,0,0,0,25,"",,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Stir The Pot",2,0,0,0,20,,,
2021-10-11 14:07:01,"Afternoon Workout",48m,"Stir The Pot",3,0,0,0,20,,,
2021-10-13 15:01:09,"Legs A",25m,"Front Squat (Barbell)",1,20.0,20,0,0,"","",
2021-10-13 15:01:09,"Legs A",25m,"Front Squat (Barbell)",2,60.0,4,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Front Squat (Barbell)",3,60.0,4,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Front Squat (Barbell)",4,60.0,4,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Front Squat (Barbell)",5,60.0,4,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Press (Machine)",1,70.0,10,0,0,"",,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Press (Machine)",2,70.0,11,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Press (Machine)",3,80.0,8,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Curl (Machine)",1,27.0,12,0,0,"",,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Curl (Machine)",2,27.0,8,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Seated Leg Curl (Machine)",3,27.0,10,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Standing Calf Raise (Machine)",1,50.0,12,0,0,"",,
2021-10-13 15:01:09,"Legs A",25m,"Standing Calf Raise (Machine)",2,50.0,8,0,0,,,
2021-10-13 15:01:09,"Legs A",25m,"Standing Calf Raise (Machine)",3,50.0,4,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",1,20.0,15,0,0,"","",
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",2,40.0,4,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",3,60.0,5,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",4,80.0,3,0,0,,,6
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",5,80.0,3,0,0,,,6
2021-10-14 13:21:06,"Push A",48m,"Bench Press - Close Grip (Barbell)",6,80.0,3,0,0,,,6
2021-10-14 13:21:06,"Push A",48m,"Incline Bench Press (Dumbbell)",1,20.0,5,0,0,"",,
2021-10-14 13:21:06,"Push A",48m,"Incline Bench Press (Dumbbell)",2,27.5,8,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Incline Bench Press (Dumbbell)",3,27.5,8,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Incline Bench Press (Dumbbell)",4,25.0,7,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Lateral Raise (Dumbbell)",1,10.0,12,0,0,"",,
2021-10-14 13:21:06,"Push A",48m,"Lateral Raise (Dumbbell)",2,10.0,11,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Lateral Raise (Dumbbell)",3,10.0,10,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Cable Crossover",1,5.0,12,0,0,"Upper, mid og low",,
2021-10-14 13:21:06,"Push A",48m,"Cable Crossover",2,7.5,12,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Cable Crossover",3,7.5,12,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Triceps Extension",1,24.0,12,0,0,"",,
2021-10-14 13:21:06,"Push A",48m,"Triceps Extension",2,21.0,12,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Triceps Extension",3,21.0,9,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Decline Crunch",1,0,10,0,0,"",,
2021-10-14 13:21:06,"Push A",48m,"Decline Crunch",2,0,10,0,0,,,
2021-10-14 13:21:06,"Push A",48m,"Back Extension",1,0,10,0,0,"",,
2021-10-14 13:21:06,"Push A",48m,"Back Extension",2,0,10,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Sumo Deadlift (Barbell)",1,60.0,9,0,0,"","",
2021-10-15 11:34:47,"Pull A",46m,"Sumo Deadlift (Barbell)",2,80.0,6,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Sumo Deadlift (Barbell)",3,80.0,6,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Sumo Deadlift (Barbell)",4,100.0,4,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Lat Pulldown (Cable)",1,45.0,5,0,0,"",,
2021-10-15 11:34:47,"Pull A",46m,"Lat Pulldown (Cable)",2,60.0,8,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Lat Pulldown (Cable)",4,60.0,9,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Seated Row (Cable)",1,40.0,8,0,0,"",,
2021-10-15 11:34:47,"Pull A",46m,"Seated Row (Cable)",2,59.0,10,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Seated Row (Cable)",3,50.0,10,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Seated Row (Cable)",4,50.0,10,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Face Pull (Cable)",1,3.75,12,0,0,"",,
2021-10-15 11:34:47,"Pull A",46m,"Face Pull (Cable)",2,6.25,12,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Face Pull (Cable)",3,6.25,12,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Face Pull (Cable)",4,6.25,12,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Bicep Curl (Cable)",1,21.5,15,0,0,"",,
2021-10-15 11:34:47,"Pull A",46m,"Bicep Curl (Cable)",2,21.5,12,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Bicep Curl (Cable)",3,21.5,11,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Bicep Curl (Cable)",4,21.5,9,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Upright Row (Cable)",1,15.0,6,0,0,"",,
2021-10-15 11:34:47,"Pull A",46m,"Upright Row (Cable)",2,21.25,12,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Upright Row (Cable)",3,21.25,9,0,0,,,
2021-10-15 11:34:47,"Pull A",46m,"Upright Row (Cable)",4,21.25,9,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",1,20.0,20,0,0,"","",
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",2,40.0,4,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",3,60.0,2,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",4,70.0,4,0,0,,,6
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",5,70.0,4,0,0,,,6
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",6,70.0,4,0,0,,,6
2021-10-17 13:15:02,"Legs A",1h 1m,"Front Squat (Barbell)",7,70.0,4,0,0,,,6
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",1,50.0,8,0,0,"",,
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",2,80.0,8,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",3,130.0,5,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",4,130.0,5,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",5,130.0,7,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Leg Press",6,130.0,7,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Seated Leg Curl (Machine)",1,27.0,12,0,0,"",,
2021-10-17 13:15:02,"Legs A",1h 1m,"Seated Leg Curl (Machine)",2,27.0,11,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Seated Leg Curl (Machine)",3,27.0,9,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Standing Calf Raise (Smith Machine)",1,80.0,12,0,0,"",,
2021-10-17 13:15:02,"Legs A",1h 1m,"Standing Calf Raise (Smith Machine)",2,70.0,12,0,0,,,
2021-10-17 13:15:02,"Legs A",1h 1m,"Standing Calf Raise (Smith Machine)",3,60.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",1,20.0,12,0,0,"","",
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",2,50.0,10,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",3,70.0,4,0,0,,,6
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",4,70.0,4,0,0,,,6
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",5,70.0,4,0,0,,,6
2021-10-18 12:29:53,"Push A",46m,"Incline Bench Press (Barbell)",6,70.0,4,0,0,,,6.5
2021-10-18 12:29:53,"Push A",46m,"Lateral Raise (Dumbbell)",1,9.0,12,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Lateral Raise (Dumbbell)",2,9.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Upright Row (Barbell)",1,20.0,12,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Upright Row (Barbell)",2,20.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Upright Row (Barbell)",3,20.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Triceps Extension (Cable)",1,17.5,12,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Triceps Extension (Cable)",2,17.5,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Triceps Extension",1,21.0,8,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Triceps Extension",2,17.5,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Triceps Pushdown (Cable - Straight Bar)",1,17.5,12,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Triceps Pushdown (Cable - Straight Bar)",2,17.5,10,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Chest Fly",1,25.0,8,0,0,"",,
2021-10-18 12:29:53,"Push A",46m,"Chest Fly",2,55.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Chest Fly",3,55.0,12,0,0,,,
2021-10-18 12:29:53,"Push A",46m,"Chest Fly",4,55.0,8,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Bench Press - Close Grip (Barbell)",1,20.0,15,0,0,"","",
2021-10-21 13:50:01,"Push A",38m,"Bench Press - Close Grip (Barbell)",2,60.0,5,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Bench Press - Close Grip (Barbell)",3,80.0,4,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Bench Press - Close Grip (Barbell)",4,80.0,4,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Bench Press - Close Grip (Barbell)",5,80.0,4,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Chest Fly",1,35.0,8,0,0,"",,
2021-10-21 13:50:01,"Push A",38m,"Chest Fly",2,55.0,12,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Chest Fly",3,55.0,12,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Chest Fly",4,55.0,8,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Lateral Raise (Dumbbell)",1,9.0,12,0,0,"",,
2021-10-21 13:50:01,"Push A",38m,"Lateral Raise (Dumbbell)",2,9.0,12,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Triceps Extension",1,17.5,15,0,0,"",,
2021-10-21 13:50:01,"Push A",38m,"Triceps Extension",2,17.5,12,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Triceps Extension",3,17.5,9,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Reverse Fly (Machine)",1,35.0,10,0,0,"",,
2021-10-21 13:50:01,"Push A",38m,"Reverse Fly (Machine)",2,35.0,10,0,0,,,
2021-10-21 13:50:01,"Push A",38m,"Reverse Fly (Machine)",3,35.0,8,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",1,20.0,15,0,0,"","",
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",2,60.0,5,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",3,70.0,5,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",4,70.0,4,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",5,70.0,4,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Bench Press - Close Grip (Barbell)",6,70.0,4,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Seated Overhead Press (Dumbbell)",1,14.0,8,0,0,"",,
2021-10-24 13:13:49,"Midday Workout",34m,"Seated Overhead Press (Dumbbell)",2,22.0,12,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Seated Overhead Press (Dumbbell)",3,22.0,7,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Seated Overhead Press (Dumbbell)",4,22.0,8,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Preacher Curl (Barbell)",1,22.0,8,0,0,"",,
2021-10-24 13:13:49,"Midday Workout",34m,"Preacher Curl (Barbell)",2,25.0,12,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Preacher Curl (Barbell)",3,25.0,12,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Preacher Curl (Barbell)",4,25.0,12,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Triceps Extension (Dumbbell)",1,22.5,12,0,0,"",,
2021-10-24 13:13:49,"Midday Workout",34m,"Triceps Extension (Dumbbell)",2,22.5,8,0,0,,,
2021-10-24 13:13:49,"Midday Workout",34m,"Triceps Extension (Dumbbell)",3,22.5,8,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Sumo Deadlift (Barbell)",1,60.0,12,0,0,"","",
2021-10-27 14:03:58,"Pull A",45m,"Sumo Deadlift (Barbell)",2,100.0,4,0,0,,,6
2021-10-27 14:03:58,"Pull A",45m,"Sumo Deadlift (Barbell)",3,100.0,4,0,0,,,6
2021-10-27 14:03:58,"Pull A",45m,"Sumo Deadlift (Barbell)",4,100.0,4,0,0,,,6
2021-10-27 14:03:58,"Pull A",45m,"Sumo Deadlift (Barbell)",5,100.0,4,0,0,,,6.5
2021-10-27 14:03:58,"Pull A",45m,"Lat Pulldown (Cable)",1,50.0,5,0,0,"",,
2021-10-27 14:03:58,"Pull A",45m,"Lat Pulldown (Cable)",2,60.0,10,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Seated Row (Cable)",1,30.0,8,0,0,"",,
2021-10-27 14:03:58,"Pull A",45m,"Seated Row (Cable)",2,50.0,10,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Seated Row (Cable)",3,50.0,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Seated Row (Cable)",4,50.0,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Face Pull (Cable)",1,3.75,12,0,0,"",,
2021-10-27 14:03:58,"Pull A",45m,"Face Pull (Cable)",2,21.25,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Face Pull (Cable)",3,21.25,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Face Pull (Cable)",4,21.25,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Preacher Curl (Barbell)",1,22.0,8,0,0,"",,
2021-10-27 14:03:58,"Pull A",45m,"Preacher Curl (Barbell)",2,32.0,10,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Preacher Curl (Barbell)",3,22.0,12,0,0,,,
2021-10-27 14:03:58,"Pull A",45m,"Preacher Curl (Barbell)",4,22.0,7,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Seated Overhead Press (Dumbbell)",1,14.0,8,0,0,"","",
2021-10-29 13:15:12,"Arms",36m,"Seated Overhead Press (Dumbbell)",2,22.0,12,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Seated Overhead Press (Dumbbell)",3,22.0,9,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Seated Overhead Press (Dumbbell)",4,22.0,8,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Lat Pulldown - Underhand (Cable)",1,30.0,12,0,0,"",,
2021-10-29 13:15:12,"Arms",36m,"Lat Pulldown - Underhand (Cable)",2,57.0,12,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Lat Pulldown - Underhand (Cable)",3,57.0,10,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Lat Pulldown - Underhand (Cable)",4,57.0,10,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Incline Curl (Dumbbell)",1,12.0,9,0,0,"",,
2021-10-29 13:15:12,"Arms",36m,"Incline Curl (Dumbbell)",2,12.0,7,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Incline Curl (Dumbbell)",3,12.0,6,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Lateral Raise (Dumbbell)",1,10.0,12,0,0,"",,
2021-10-29 13:15:12,"Arms",36m,"Lateral Raise (Dumbbell)",2,10.0,11,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Lateral Raise (Dumbbell)",3,10.0,12,0,0,,,
2021-10-29 13:15:12,"Arms",36m,"Triceps Pushdown (Cable - Straight Bar)",1,24.5,12,0,0,"",,
